"day","temp","gen","size","n","diff","surv","growth","eggs","offspring","size.offspring"
23,-0.642431366780962,"A1",1.4163978916127,0.113421717512292,4.14341435185185,1,-0.00804489498339341,3,2,-1.37702268720441
23,-0.642431366780962,"A2",-1.27725766653237,1.72225993012855,4.14195601851852,1,0.0724295474550459,NA,NA,NA
23,-0.642431366780962,"A2",0.668160236572399,1.72225993012855,4.14195601851852,1,0.0160954549900102,NA,NA,NA
23,-0.642431366780962,"A2",0.368865174556281,1.72225993012855,4.14195601851852,1,0,NA,NA,NA
23,-0.642431366780962,"L",0.0695701125401616,0.884600364882068,4.12699074074074,1,0.0242307303994705,NA,NA,NA
23,-0.642431366780962,"L",1.61592793295678,0.884600364882068,4.12699074074074,1,-0.0161538202663136,NA,2,-1.77608276989257
23,-0.642431366780962,"L",0.767925257244439,0.884600364882068,4.12699074074074,1,0.0323076405326273,2,NA,NA
23,-0.642431366780962,"A3",0.119452622876181,-0.777422582035553,3.93239583333333,1,0.110195756403804,NA,NA,NA
23,-0.642431366780962,"A3",1.51616291228474,-0.777422582035553,3.93239583333333,1,0.0339063865857858,9,13,-1.52667021821247
23,-0.642431366780962,"A3",-1.17749264586033,-0.777422582035553,3.93239583333333,1,0.211914916161161,NA,NA,NA
23,-0.642431366780962,"A4",0.817807767580459,-1.12312335499442,3.91226851851852,1,0.144843500384593,10,11,NA
23,-0.642431366780962,"A4",-0.578902521828096,-1.12312335499442,3.91226851851852,1,0.119282882669664,NA,NA,NA
23,-0.642431366780962,"A4",-1.17749264586033,-1.12312335499442,3.91226851851852,1,0.204484941719425,NA,NA,NA
27,-0.642431366780962,"A1",-0.678667542500136,-0.312056156898619,3.00358796296296,1,0.0554891911679704,NA,NA,NA
27,-0.642431366780962,"A1",1.21686785026862,-0.312056156898619,3.00358796296296,1,-0.0221956764671881,5,NA,NA
27,-0.642431366780962,"A1",-1.17749264586033,-0.312056156898619,3.00358796296296,1,0.110978382335941,NA,NA,NA
27,-0.642431366780962,"A2",0.71804274690842,1.00426601706014,3.00230324074074,1,0.0222051742682122,NA,1,-1.52667021821247
27,-0.642431366780962,"A2",1.21686785026862,1.00426601706014,3.00230324074074,1,-0.0444103485364246,NA,NA,NA
27,-0.642431366780962,"A2",-0.778432563172175,1.00426601706014,3.00230324074074,1,0.0666155228046369,NA,NA,NA
27,-0.642431366780962,"L",1.06722031926056,-0.19239050472055,2.95953703703704,1,0,1,NA,NA
27,-0.642431366780962,"L",0.269100153884241,-0.19239050472055,2.95953703703704,1,0.0225260457403874,NA,NA,NA
27,-0.642431366780962,"L",1.36651538127668,-0.19239050472055,2.95953703703704,1,0,1,NA,NA
27,-0.642431366780962,"A3",-1.57655272854849,-0.471610359802711,2.93947916666667,1,0.0566993869378787,NA,NA,NA
27,-0.642431366780962,"A3",1.11710282959658,-0.471610359802711,2.93947916666667,1,0.0226797547751514,1,2,-1.62643523888451
27,-0.642431366780962,"A3",0.0695701125401616,-0.471610359802711,2.93947916666667,1,0.090719019100606,NA,NA,NA
27,-0.642431366780962,"A4",-1.87584779056461,-0.790718765610894,2.9137037037037,1,0.102961738909368,NA,NA,NA
27,-0.642431366780962,"A4",-1.77608276989257,-0.790718765610894,2.9137037037037,1,0.102961738909368,NA,NA,NA
27,-0.642431366780962,"A4",0.169335133212202,-0.790718765610894,2.9137037037037,1,0.125842125333672,NA,NA,NA
